  QueueTimes | ServiceTimes | SojournTimes
    2495.012 |        1.462 |     2496.473
    2497.706 |        1.442 |     2499.149
    2500.440 |        1.414 |     2501.854
    2502.439 |        1.422 |     2503.861
    2505.113 |        1.432 |     2506.546
    2507.287 |        1.420 |     2508.707
    2510.158 |        1.457 |     2511.615
    2511.477 |        1.411 |     2512.889
    2512.855 |        1.417 |     2514.272
    2515.205 |        1.392 |     2516.597
    2516.333 |        1.417 |     2517.751
    2518.778 |        1.389 |     2520.167
    2520.499 |        1.415 |     2521.914
    2523.029 |        1.415 |     2524.444
    2524.625 |        1.380 |     2526.005
    2526.075 |        1.383 |     2527.459
    2526.756 |        1.437 |     2528.193
    2529.104 |        1.394 |     2530.498
    2531.794 |        1.394 |     2533.188
    2533.815 |        1.393 |     2535.208
    2535.237 |        1.423 |     2536.660
    2537.946 |        1.407 |     2539.353
    2540.468 |        1.391 |     2541.860
    2541.544 |        1.399 |     2542.943
    2542.376 |        1.419 |     2543.796
    2544.627 |        1.391 |     2546.018
    2547.223 |        1.585 |     2548.808
    2550.078 |        1.389 |     2551.467
    2552.663 |        1.439 |     2554.102
    2555.282 |        1.400 |     2556.682
    2557.319 |        1.393 |     2558.712
    2559.745 |        1.397 |     2561.142
    2559.558 |        1.438 |     2560.996
    2561.719 |        1.404 |     2563.123
    2564.246 |        1.384 |     2565.630
    2566.297 |        1.441 |     2567.738
    2563.713 |        1.439 |     2565.151
    2565.579 |        1.414 |     2566.994
    2567.534 |        1.395 |     2568.929
    2569.866 |        1.427 |     2571.293
    2570.560 |        1.418 |     2571.978
    2572.155 |        1.397 |     2573.552
    2574.800 |        1.419 |     2576.219
    2577.550 |        1.398 |     2578.947
    2579.595 |        1.420 |     2581.015
    2582.167 |        1.454 |     2583.621
    2582.635 |        1.405 |     2584.040
    2583.090 |        1.428 |     2584.517
    2583.596 |        1.435 |     2585.031
