  QueueTimes | ServiceTimes | SojournTimes
       0.347 |        0.907 |        1.255
       0.893 |        0.907 |        1.800
       0.108 |        0.930 |        1.038
       0.529 |        1.044 |        1.573
       0.058 |        0.816 |        0.874
       0.107 |        0.900 |        1.007
       0.107 |        0.831 |        0.939
       0.106 |        0.833 |        0.938
       0.058 |        0.817 |        0.875
       0.146 |        0.990 |        1.137
       0.108 |        1.074 |        1.183
       1.135 |        0.969 |        2.104
       1.974 |        0.966 |        2.941
       2.901 |        0.977 |        3.878
       3.618 |        0.976 |        4.595
       4.601 |        0.965 |        5.566
       5.299 |        0.965 |        6.264
       3.354 |        0.965 |        4.319
       3.693 |        0.845 |        4.538
       2.204 |        0.773 |        2.976
       2.829 |        0.773 |        3.602
       0.124 |        0.858 |        0.982
       0.116 |        1.118 |        1.234
       0.199 |        1.118 |        1.317
       0.133 |        1.305 |        1.437
       0.113 |        1.140 |        1.253
       0.108 |        1.011 |        1.119
       1.174 |        1.018 |        2.192
       1.957 |        0.929 |        2.886
       0.060 |        0.914 |        0.974
       0.398 |        1.003 |        1.402
       0.322 |        0.908 |        1.230
       0.058 |        0.897 |        0.955
       0.760 |        0.927 |        1.687
       1.313 |        0.855 |        2.168
       0.364 |        0.853 |        1.217
       0.590 |        0.853 |        1.443
       0.063 |        1.200 |        1.264
       0.066 |        0.871 |        0.936
       0.869 |        0.852 |        1.721
       0.730 |        0.852 |        1.582
       0.144 |        0.851 |        0.995
       0.709 |        0.739 |        1.448
       0.105 |        0.830 |        0.935
       0.124 |        1.021 |        1.145
       0.106 |        0.762 |        0.868
       0.081 |        0.744 |        0.824
       0.526 |        0.873 |        1.398
       0.789 |        0.912 |        1.702
       0.129 |        0.912 |        1.040
       0.810 |        0.912 |        1.722
       0.110 |        0.937 |        1.047
       0.050 |        0.916 |        0.966
       1.028 |        0.911 |        1.939
       0.058 |        0.937 |        0.995
       0.145 |        1.116 |        1.261
       0.062 |        1.095 |        1.157
       0.308 |        1.526 |        1.834
       1.295 |        0.872 |        2.167
       2.120 |        0.860 |        2.980
       2.318 |        0.881 |        3.199
       0.108 |        1.179 |        1.287
       0.128 |        0.885 |        1.013
       0.124 |        0.889 |        1.013
       0.135 |        1.269 |        1.404
       0.068 |        1.200 |        1.268
       0.062 |        1.124 |        1.186
       0.131 |        1.162 |        1.294
       0.126 |        1.119 |        1.244
       0.147 |        1.234 |        1.382
       0.111 |        1.063 |        1.174
       0.060 |        1.183 |        1.242
       0.058 |        0.865 |        0.923
       0.459 |        0.860 |        1.319
       0.058 |        0.938 |        0.996
       0.612 |        0.863 |        1.475
       1.398 |        0.861 |        2.259
       2.121 |        0.862 |        2.982
       1.659 |        0.875 |        2.533
       0.116 |        0.965 |        1.081
       0.361 |        0.865 |        1.226
       0.128 |        1.038 |        1.167
       0.060 |        0.872 |        0.932
       0.123 |        0.962 |        1.085
       0.139 |        0.865 |        1.004
       0.061 |        0.918 |        0.979
       0.076 |        1.108 |        1.183
       0.312 |        0.915 |        1.227
       0.111 |        0.939 |        1.050
       0.996 |        0.916 |        1.913
       0.346 |        1.040 |        1.386
       1.471 |        0.972 |        2.444
       2.147 |        1.043 |        3.190
       1.912 |        1.028 |        2.940
       1.770 |        1.055 |        2.825
       2.278 |        0.971 |        3.249
       3.216 |        0.969 |        4.185
       1.269 |        0.982 |        2.250
       2.196 |        0.970 |        3.167
       0.279 |        1.708 |        1.987
       2.008 |        1.642 |        3.650
       3.762 |        1.721 |        5.483
       2.657 |        1.639 |        4.296
       1.678 |        1.651 |        3.329
       3.095 |        1.653 |        4.748
       3.946 |        1.580 |        5.526
       5.468 |        0.709 |        6.178
       3.982 |        0.710 |        4.692
       3.099 |        0.708 |        3.807
       2.230 |        0.707 |        2.937
       2.861 |        0.715 |        3.576
       2.429 |        0.707 |        3.136
       3.055 |        0.707 |        3.762
       2.512 |        0.707 |        3.219
       0.721 |        0.749 |        1.470
       0.058 |        0.715 |        0.773
       0.069 |        0.901 |        0.970
       0.787 |        0.779 |        1.566
       1.396 |        0.776 |        2.172
       0.074 |        1.085 |        1.159
       0.087 |        0.781 |        0.868
       0.130 |        0.937 |        1.067
       0.618 |        0.779 |        1.396
       0.065 |        1.092 |        1.156
       1.098 |        0.859 |        1.957
       0.107 |        0.950 |        1.057
       0.144 |        0.943 |        1.087
       0.525 |        0.863 |        1.388
       0.065 |        1.173 |        1.238
       1.299 |        0.990 |        2.289
       0.125 |        1.045 |        1.170
       0.127 |        1.152 |        1.279
       1.267 |        0.977 |        2.244
       1.014 |        1.076 |        2.090
       0.121 |        1.695 |        1.816
       0.156 |        1.681 |        1.837
       0.067 |        1.650 |        1.717
       1.566 |        1.861 |        3.426
       2.018 |        1.639 |        3.657
       3.269 |        1.638 |        4.908
       2.856 |        1.188 |        4.044
       2.136 |        0.744 |        2.881
       2.282 |        0.744 |        3.026
       0.113 |        0.744 |        0.856
       0.465 |        0.752 |        1.217
       0.433 |        0.744 |        1.177
       0.061 |        0.747 |        0.808
       0.175 |        0.830 |        1.005
       0.816 |        1.006 |        1.823
       1.122 |        0.921 |        2.043
       0.815 |        0.920 |        1.735
       1.341 |        0.929 |        2.270
       1.746 |        0.919 |        2.665
       2.394 |        0.919 |        3.313
       3.305 |        0.919 |        4.224
       0.135 |        0.918 |        1.053
       0.109 |        0.887 |        0.996
       1.094 |        0.952 |        2.046
       1.701 |        0.865 |        2.567
       0.553 |        0.862 |        1.415
       1.434 |        0.863 |        2.296
       0.112 |        0.879 |        0.992
       0.451 |        0.861 |        1.312
       1.263 |        0.971 |        2.234
       0.105 |        0.794 |        0.900
       0.132 |        1.003 |        1.135
       1.063 |        0.782 |        1.845
       0.138 |        1.159 |        1.297
       0.335 |        1.116 |        1.452
       0.418 |        1.211 |        1.629
       0.673 |        1.113 |        1.787
       1.755 |        1.110 |        2.865
       2.756 |        1.109 |        3.865
       3.603 |        1.122 |        4.726
       3.529 |        1.110 |        4.639
       3.815 |        1.109 |        4.924
       4.831 |        1.112 |        5.943
       3.325 |        0.676 |        4.001
       2.437 |        0.731 |        3.168
       2.821 |        0.688 |        3.509
       0.059 |        0.734 |        0.794
       0.104 |        0.696 |        0.800
       0.057 |        0.680 |        0.736
       0.320 |        0.675 |        0.995
       0.129 |        0.893 |        1.023
       0.107 |        0.947 |        1.054
       0.609 |        0.859 |        1.468
       0.126 |        1.189 |        1.316
       0.113 |        1.137 |        1.250
       0.061 |        1.117 |        1.179
       0.229 |        1.111 |        1.340
       0.269 |        1.109 |        1.378
       0.060 |        1.116 |        1.176
       0.306 |        1.109 |        1.416
       0.107 |        0.831 |        0.938
       0.109 |        0.847 |        0.956
       0.123 |        1.697 |        1.820
       0.963 |        1.465 |        2.427
       1.597 |        1.463 |        3.060
       1.283 |        1.334 |        2.618
       2.470 |        1.039 |        3.509
       0.004 |        1.043 |        1.047
